property_id,host_id,guest_id,total_listings,availability,neighbourhood,type,price,amenities,booked_nights,stay_nights,propery_reviews,last_review,complaint
870669,259327,597993,2,223,IJburg - Zeeburgereiland,Entire home,251,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Host greets you; Luggage dropoff allowed; Cleaning products; Dedicated workspace; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Bathtub; Room-darkening shades; Body soap; Waterfront; Drying rack for clothing; Laundromat nearby; Outdoor dining area; Backyard; Free parking on premises; Portable fans; BBQ grill; Conditioner; Baking sheet; Crib; Board games; Free washer ; Street parking; Travel crib; Clothing storage; Cleaning before checkout; Piano; Game console; Sound system; ],4,4,12,2--January--2020,1
870680,376485,797916,1,257,IJburg - Zeeburgereiland,Entire home,217,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Dryer; Standard cable; Patio or balcony; Bathtub; Waterfront; Backyard; Free parking on premises; BBQ grill; Crib; Indoor fireplace; Travel crib; ],3,2,26,18--April--2022,1
871264,282441,542141,1,301,Centrum-Oost,Private room,279,[Towels; Wifi; Bed linens; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Washer; Fire extinguisher; First aid kit; Private entrance; Dishwasher; Extra pillows and blankets; Dryer; Host greets you; Luggage dropoff allowed; Single level home; Free parking on premises; ],2,2,117,9--March--2022,0
871511,465271,697663,2,22,Centrum-West,Private room,139,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Carbon monoxide alarm; Fire extinguisher; First aid kit; Private entrance; Extra pillows and blankets; Dryer; Luggage dropoff allowed; Paid parking off premises; Shower gel; Cleaning products; Dedicated workspace; Dining table; Wine glasses; Hot water kettle; Room-darkening shades; Body soap; Lock on bedroom door; Waterfront; Laundromat nearby; Portable fans; Security cameras; Clothing storage; ],2,2,191,23--March--2022,0
871609,431420,526956,1,187,Watergraafsmeer,Entire home,136,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Shampoo; Iron; Cooking basics; Washer; Oven; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Shower gel; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Body soap; Free parking on premises; Portable fans; Toaster; Free street parking; Ethernet connection; Conditioner; Clothing storage; ],3,3,64,24--March--2022,0
871733,240839,780829,2,201,Centrum-West,Entire home,233,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Paid parking off premises; Shower gel; Cleaning products; Dining table; Wine glasses; Hot water kettle; Freezer; Room-darkening shades; Body soap; Drying rack for clothing; Toaster; Nespresso machine; Conditioner; Baking sheet; Board games; Clothing storage; Sound system; ],2,2,36,10--May--2022,0
872394,327811,770287,1,247,Centrum-West,Private room,209,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Carbon monoxide alarm; Fire extinguisher; First aid kit; Private entrance; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Paid parking off premises; Patio or balcony; Lock on bedroom door; Waterfront; Single level home; Indoor fireplace; Building staff; ],2,2,120,2--June--2022,0
872559,210368,530015,1,22,Oud-Oost,Entire home,211,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; Private entrance; Dishwasher; Stove; TV; Dryer; Standard cable; Host greets you; Paid parking off premises; Patio or balcony; Bathtub; Waterfront; Backyard; High chair; Ethernet connection; Crib; Safe; Baby safety gates; ],2,2,9,9--March--2020,0
872735,341983,554083,1,301,Oostelijk Havengebied - Indische Buurt,Private room,171,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Refrigerator; Coffee maker; Shampoo; Iron; Carbon monoxide alarm; Fire extinguisher; First aid kit; TV; Extra pillows and blankets; Dryer; Host greets you; Luggage dropoff allowed; Paid parking off premises; Shower gel; Patio or balcony; Outdoor furniture; Bathtub; Body soap; Lock on bedroom door; Waterfront; Single level home; BBQ grill; Air conditioning; Conditioner; EV charger; Mini fridge; Clothing storage; ],2,2,157,31--May--2022,0
873026,472796,791416,1,256,Centrum-West,Private room,78,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; Microwave; Stove; Extra pillows and blankets; Dryer; Luggage dropoff allowed; Lock on bedroom door; Waterfront; Single level home; ],1,1,23,28--November--2021,0
874358,336713,768008,1,31,Centrum-Oost,Entire home,327,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Dishes and silverware; Long term stays allowed; Cooking basics; Washer; Extra pillows and blankets; Dryer; Host greets you; Dedicated workspace; Bathtub; Drying rack for clothing; Central heating; Free washer ; Free dryer; Clothing storage; ],3,2,26,13--May--2022,0
874392,358822,576335,1,104,De Pijp - Rivierenbuurt,Entire home,370,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; First aid kit; Dishwasher; Stove; TV; Dryer; Shower gel; Cleaning products; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Bathtub; Room-darkening shades; Drying rack for clothing; Outdoor dining area; Toaster; Nespresso machine; Sound system; ],2,2,12,31--December--2021,0
874602,321080,666297,1,275,Centrum-West,Entire home,257,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; Microwave; TV; Extra pillows and blankets; Dryer; Standard cable; Luggage dropoff allowed; Paid parking off premises; Shower gel; Cleaning products; Wine glasses; Freezer; Body soap; Drying rack for clothing; Laundromat nearby; Portable fans; High chair; Crib; Free washer ; Free dryer; Travel crib; Mini fridge; Clothing storage; ],2,2,195,3--June--2022,0
874683,478628,536040,1,66,Centrum-Oost,Entire home,216,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hair dryer; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Dryer; Standard cable; Host greets you; Patio or balcony; Outdoor furniture; Air conditioning; Indoor fireplace; ],25,25,5,15--May--2022,0
874826,304305,749397,1,94,Bos en Lommer,Entire home,145,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Shampoo; Iron; Washer; Fire extinguisher; First aid kit; Private entrance; TV; Dryer; Host greets you; ],4,4,19,28--October--2021,0
874960,493317,512641,1,87,Bos en Lommer,Shared room,65,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; First aid kit; Dishwasher; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Paid parking off premises; Patio or balcony; ],2,2,214,4--October--2021,0
875122,270395,666947,1,72,Oud-Oost,Entire home,110,[Towels; Wifi; Bed linens; Kitchen; Heating; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Washer; Carbon monoxide alarm; Private entrance; Extra pillows and blankets; ],4,4,9,12--May--2022,0
875197,241537,665383,2,277,Westerpark,Entire home,190,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Dishes and silverware; Refrigerator; Coffee maker; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; Microwave; Stove; Dryer; Luggage dropoff allowed; Paid parking off premises; Wine glasses; Patio or balcony; Hot water kettle; Cleaning before checkout; Smart lock; ],2,2,11,17--April--2022,0
875496,337901,559214,1,240,Zuid,Entire home,167,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Oven; First aid kit; Dishwasher; Stove; TV; Dryer; Patio or balcony; Outdoor furniture; Outdoor dining area; BBQ grill; EV charger; ],25,25,8,22--October--2019,0
875770,233695,562449,1,54,Osdorp,Entire home,94,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Cooking basics; Washer; Carbon monoxide alarm; Oven; Dishwasher; Stove; TV; Standard cable; Patio or balcony; Free parking on premises; Air conditioning; Elevator; ],3,3,12,9--November--2021,0
875877,221685,735128,1,31,Oostelijk Havengebied - Indische Buurt,Entire home,124,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hangers; Dishes and silverware; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Oven; Private entrance; Dishwasher; Microwave; TV; Host greets you; Cleaning products; Dedicated workspace; Dining table; Patio or balcony; Clothing storage; ],2,2,3,27--May--2022,0
876020,248506,697014,6,93,Zuid,Entire home,376,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Long term stays allowed; Shampoo; Iron; Carbon monoxide alarm; Fire extinguisher; Private entrance; TV; Dryer; Host greets you; Indoor fireplace; ],5,4,25,3--February--2022,1
876952,312814,675188,1,265,Centrum-West,Private room,101,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Fire extinguisher; First aid kit; Private entrance; Microwave; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Paid parking off premises; Shower gel; Cleaning products; Dining table; Wine glasses; Body soap; Lock on bedroom door; Laundromat nearby; Single level home; Lockbox; Toaster; High chair; Conditioner; Crib; Clothing storage; ],1,1,236,4--June--2022,0
876996,404496,641684,1,144,Centrum-West,Private room,189,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Microwave; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Paid parking off premises; Patio or balcony; Lock on bedroom door; Ethernet connection; Crib; ],3,3,54,21--May--2022,0
877109,413074,734252,1,104,Westerpark,Entire home,372,[Bed linens; Kitchen; Smoke alarm; Heating; Hair dryer; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Washer; Fire extinguisher; Oven; Dishwasher; Microwave; Stove; Dryer; Room-darkening shades; ],1,1,33,25--November--2021,1
877206,309105,768325,1,231,Centrum-Oost,Entire home,604,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Paid parking off premises; Patio or balcony; Room-darkening shades; Waterfront; Backyard; Ethernet connection; Elevator; EV charger; Lake access; Cleaning before checkout; ],3,3,21,7--December--2021,1
877947,292688,785687,1,60,De Baarsjes - Oud-West,Entire home,90,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hair dryer; Carbon monoxide alarm; Private entrance; TV; Dryer; ],3,3,2,1--February--2022,0
878089,393628,581113,1,212,De Baarsjes - Oud-West,Entire home,156,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Host greets you; Luggage dropoff allowed; Patio or balcony; BBQ grill; ],3,3,7,12--December--2021,0
878390,437603,625291,1,299,De Baarsjes - Oud-West,Entire home,272,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; Private entrance; Dishwasher; Microwave; Stove; Dryer; Elevator; ],2,2,19,8--May--2022,0
878917,399425,660246,1,116,Slotervaart,Shared room,42,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Shampoo; Iron; Washer; Dryer; Paid parking off premises; Lockbox; ],4,4,31,7--November--2021,0
879564,480855,792541,1,255,Oud-Noord,Entire home,189,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Paid parking off premises; Shower gel; Patio or balcony; Backyard; High chair; Ethernet connection; Crib; Travel crib; ],2,2,13,3--November--2021,0
879738,278788,622529,1,193,IJburg - Zeeburgereiland,Private room,100,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; First aid kit; Private entrance; Dishwasher; Microwave; Extra pillows and blankets; Dryer; Luggage dropoff allowed; Shower gel; Cleaning products; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Bathtub; Body soap; Lock on bedroom door; Waterfront; Laundromat nearby; Outdoor dining area; Single level home; Backyard; Free parking on premises; High chair; BBQ grill; Central heating; Conditioner; Crib; Travel crib; Breakfast; Clothing storage; Lake access; Bikes; Building staff; Fire pit; ],2,2,120,1--June--2022,0
879758,335807,584003,1,163,Zuid,Shared room,59,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; First aid kit; TV; Dryer; Host greets you; Paid parking off premises; ],1,1,19,24--May--2022,0
879870,465001,689637,1,181,De Pijp - Rivierenbuurt,Entire home,183,[Towels; Wifi; Kitchen; Heating; Hot water; Dishes and silverware; Long term stays allowed; Refrigerator; Shampoo; First aid kit; Stove; ],3,2,29,10--December--2021,0
